 6
-1 -18 -5 52
-1 -18 -7 4
-1 -18 -8 3
-1 -18 -9 3
-1 -18 0 536
-1 -18 10 31
-1 -18 11 23
-1 -18 12 643
-1 -18 13 6
-1 -18 14 109
-1 -18 15 22
-1 -18 16 464
-1 -18 17 40
-1 -18 18 133
-1 -18 19 475
-1 -18 1 96
-1 -18 20 10
-1 -18 21 109
-1 -18 23 4
-1 -18 24 23
-1 -18 26 11
-1 -18 27 11
-1 -18 28 3
-1 -18 2 453
-1 -18 30 13
-1 -18 31 12
-1 -18 35 5
-1 -18 3 269
-1 -18 4 520
-1 -18 5 93
-1 -18 6 235
-1 -18 7 487
-1 -18 8 40
-1 -18 9 251
-1 -19 -12 28
-1 -19 -16 3
-1 -19 -1 89
-1 -19 -2 163
-1 -19 -3 8
-1 -19 -4 87
-1 -19 -5 31
-1 -19 -7 44
-1 -19 -8 6
-1 -19 -9 16
-1 -19 0 886
-1 -19 10 123
-1 -19 11 5
-1 -19 12 1498
-1 -19 13 17
-1 -19 14 16
-1 -19 15 127
-1 -19 16 77
-1 -19 17 628
-1 -19 18 57
-1 -19 19 253
-1 -19 1 280
-1 -19 20 473
-1 -19 21 35
-1 -19 22 100
-1 -19 23 3
-1 -19 24 49
-1 -19 26 8
-1 -19 27 33
-1 -19 28 11
-1 -19 29 12
-1 -19 2 378
-1 -19 3 997
-1 -19 4 248
-1 -19 5 440
-1 -19 6 66
-1 -19 7 863
-1 -19 8 315
-1 -19 9 21
-1 -2 -10 7755
-1 -2 -11 1048
-1 -2 -12 9565
-1 -2 -13 989
-1 -2 -14 5091
-1 -2 -15 1777
-1 -2 -16 1625
-1 -2 -17 2813
-1 -2 -18 418
-1 -2 -19 2278
-1 -2 -1 169150
-1 -2 -20 323
-1 -2 -21 1590
-1 -2 -22 1052
-1 -2 -23 147
-1 -2 -24 1196
-1 -2 -25 102
-1 -2 -26 870
-1 -2 -27 263
-1 -2 -28 258
-1 -2 -29 429
-1 -2 -2 775383
-1 -2 -30 53
-1 -2 -31 368
-1 -2 -32 38
-1 -2 -33 204
-1 -2 -34 124
-1 -2 -35 13
-1 -2 -36 121
-1 -2 -37 6
-1 -2 -38 108
-1 -2 -39 32
-1 -2 -3 44459
-1 -2 -40 24
-1 -2 -41 35
-1 -2 -43 28
-1 -2 -44 3
-1 -2 -45 9
-1 -2 -46 6
-1 -2 -48 5
-1 -2 -4 30848
-1 -2 -50 11
-1 -2 -52 3
-1 -2 -53 5
-1 -2 -5 47045
-1 -2 -6 5667
-1 -2 -7 23575
-1 -2 -8 2728
-1 -2 -9 13338
-1 -2 0 152235
-1 -2 10 15779
-1 -2 11 2383
-1 -2 12 22141
-1 -2 13 950
-1 -2 14 4728
-1 -2 15 4846
-1 -2 16 681
-1 -2 17 2586
-1 -2 18 346
-1 -2 19 2412
-1 -2 1 15365
-1 -2 20 838
-1 -2 21 566
-1 -2 22 1130
-1 -2 23 143
-1 -2 24 986
-1 -2 25 43
-1 -2 26 580
-1 -2 27 422
-1 -2 28 52
-1 -2 29 375
-1 -2 2 294515
-1 -2 30 16
-1 -2 31 227
-1 -2 32 50
-1 -2 33 34
-1 -2 34 149
-1 -2 35 3
-1 -2 36 70
-1 -2 37 13
-1 -2 38 32
-1 -2 39 17
-1 -2 3 113503
-1 -2 41 22
-1 -2 43 21
-1 -2 45 7
-1 -2 4 9410
-1 -2 51 10
-1 -2 53 7
-1 -2 5 70543
-1 -2 60 7
-1 -2 67 3
-1 -2 6 8128
-1 -2 7 49968
-1 -2 8 15614
-1 -2 9 13000
-1 -20 -12 3
-1 -20 -1 40
-1 -20 -21 3
-1 -20 -2 5
-1 -20 -3 9
-1 -20 -4 6
-1 -20 -5 6
-1 -20 -6 3
-1 -20 -8 3
-1 -20 0 246
-1 -20 10 19
-1 -20 12 312
-1 -20 13 4
-1 -20 15 19
-1 -20 16 11
-1 -20 17 11
-1 -20 18 201
-1 -20 19 52
-1 -20 1 131
-1 -20 20 27
-1 -20 21 161
-1 -20 24 12
-1 -20 28 4
-1 -20 2 91
-1 -20 3 239
-1 -20 4 228
-1 -20 5 42
-1 -20 6 71
-1 -20 7 112
-1 -20 8 65
-1 -20 9 35
-1 -21 -10 6
-1 -21 -12 10
-1 -21 -14 8
-1 -21 -1 44
-1 -21 -2 105
-1 -21 -36 4
-1 -21 -3 55
-1 -21 -4 3
-1 -21 -5 13
-1 -21 -7 70
-1 -21 -9 11
-1 -21 0 515
-1 -21 10 76
-1 -21 11 10
-1 -21 12 1069
-1 -21 13 8
-1 -21 14 39
-1 -21 15 20
-1 -21 16 23
-1 -21 17 106
-1 -21 18 6
-1 -21 19 961
-1 -21 1 68
-1 -21 20 54
-1 -21 21 227
-1 -21 22 422
-1 -21 23 6
-1 -21 24 220
-1 -21 26 8
-1 -21 27 25
-1 -21 28 3
-1 -21 29 3
-1 -21 2 336
-1 -21 31 8
-1 -21 36 14
-1 -21 3 653
-1 -21 45 3
-1 -21 4 345
-1 -21 5 690
-1 -21 6 39
-1 -21 7 328
-1 -21 8 16
-1 -21 9 343
-1 -22 -1 20
-1 -22 -2 16
-1 -22 -4 7
-1 -22 0 105
-1 -22 10 21
-1 -22 12 244
-1 -22 13 3
-1 -22 14 3
-1 -22 15 3
-1 -22 16 4
-1 -22 19 9
-1 -22 1 68
-1 -22 20 50
-1 -22 21 15
-1 -22 22 9
-1 -22 23 25
-1 -22 24 17
-1 -22 26 4
-1 -22 28 3
-1 -22 2 23
-1 -22 3 102
-1 -22 4 51
-1 -22 5 34
-1 -22 6 7
-1 -22 7 58
-1 -22 8 14
-1 -22 9 5
-1 -23 -10 12
-1 -23 -12 21
-1 -23 -1 129
-1 -23 -2 10
-1 -23 -3 17
-1 -23 -4 3
-1 -23 -5 9
-1 -23 -6 3
-1 -23 -7 8
-1 -23 -8 3
-1 -23 0 425
-1 -23 10 8
-1 -23 11 20
-1 -23 12 993
-1 -23 13 6
-1 -23 14 24
-1 -23 15 6
-1 -23 16 22
-1 -23 17 3
-1 -23 19 46
-1 -23 1 24
-1 -23 20 9
-1 -23 21 415
-1 -23 22 22
-1 -23 23 76
-1 -23 24 594
-1 -23 25 6
-1 -23 26 60
-1 -23 28 19
-1 -23 29 7
-1 -23 2 321
-1 -23 30 4
-1 -23 31 6
-1 -23 3 139
-1 -23 4 594
-1 -23 5 151
-1 -23 6 33
-1 -23 7 431
-1 -23 8 36
-1 -23 9 122
-1 -24 -12 9
-1 -24 -1 14
-1 -24 -2 30
-1 -24 -4 25
-1 -24 -5 3
-1 -24 -7 14
-1 -24 0 290
-1 -24 10 15
-1 -24 11 3
-1 -24 12 1066
-1 -24 13 27
-1 -24 14 6
-1 -24 15 15
-1 -24 16 20
-1 -24 17 23
-1 -24 18 7
-1 -24 19 3
-1 -24 1 186
-1 -24 20 10
-1 -24 21 6
-1 -24 22 392
-1 -24 23 10
-1 -24 24 84
-1 -24 25 132
-1 -24 26 6
-1 -24 27 30
-1 -24 28 11
-1 -24 29 3
-1 -24 2 67
-1 -24 32 6
-1 -24 33 3
-1 -24 34 4
-1 -24 3 420
-1 -24 4 108
-1 -24 5 195
-1 -24 6 31
-1 -24 7 178
-1 -24 8 102
-1 -24 9 15
-1 -25 -22 3
-1 -25 0 58
-1 -25 10 4
-1 -25 11 5
-1 -25 12 176
-1 -25 1 20
-1 -25 21 8
-1 -25 22 3
-1 -25 23 15
-1 -25 24 7
-1 -25 26 25
-1 -25 2 34
-1 -25 31 3
-1 -25 3 21
-1 -25 4 43
-1 -25 5 18
-1 -25 6 13
-1 -25 7 33
-1 -25 8 5
-1 -25 9 31
-1 -26 -10 3
-1 -26 -12 6
-1 -26 -1 16
-1 -26 -2 9
-1 -26 -3 15
-1 -26 -5 4
-1 -26 0 155
-1 -26 10 6
-1 -26 12 430
-1 -26 15 3
-1 -26 17 3
-1 -26 19 3
-1 -26 1 9
-1 -26 22 7
-1 -26 24 301
-1 -26 25 3
-1 -26 26 33
-1 -26 27 150
-1 -26 29 20
-1 -26 2 67
-1 -26 31 20
-1 -26 32 3
-1 -26 3 260
-1 -26 41 3
-1 -26 4 36
-1 -26 5 61
-1 -26 6 21
-1 -26 7 164
-1 -26 8 20
-1 -26 9 15
-1 -27 -1 10
-1 -27 -2 6
-1 -27 -3 3
-1 -27 -4 7
-1 -27 0 50
-1 -27 11 3
-1 -27 12 205
-1 -27 18 6
-1 -27 1 9
-1 -27 24 3
-1 -27 25 32
-1 -27 26 10
-1 -27 27 6
-1 -27 28 60
-1 -27 29 8
-1 -27 30 6
-1 -27 31 7
-1 -27 3 18
-1 -27 4 27
-1 -27 5 5
-1 -27 6 16
-1 -27 7 34
-1 -27 8 6
-1 -28 -12 14
-1 -28 -1 11
-1 -28 -2 3
-1 -28 -3 10
-1 -28 -4 5
-1 -28 -5 7
-1 -28 -8 3
-1 -28 0 222
-1 -28 10 19
-1 -28 11 4
-1 -28 12 1154
-1 -28 14 7
-1 -28 16 24
-1 -28 19 40
-1 -28 1 9
-1 -28 21 8
-1 -28 22 10
-1 -28 23 8
-1 -28 24 170
-1 -28 25 10
-1 -28 26 477
-1 -28 27 24
-1 -28 28 97
-1 -28 29 235
-1 -28 2 125
-1 -28 30 12
-1 -28 31 134
-1 -28 33 3
-1 -28 34 10
-1 -28 36 35
-1 -28 37 11
-1 -28 3 30
-1 -28 41 4
-1 -28 43 10
-1 -28 4 404
-1 -28 5 130
-1 -28 7 429
-1 -28 8 3
-1 -28 9 38
-1 -29 -3 3
-1 -29 -7 16
-1 -29 0 30
-1 -29 12 190
-1 -29 20 3
-1 -29 27 93
-1 -29 28 7
-1 -29 2 4
-1 -29 30 28
-1 -29 31 7
-1 -29 39 3
-1 -29 3 24
-1 -29 4 7
-1 -29 5 20
-1 -29 6 7
-1 -29 7 17
-1 -29 8 14
-1 -29 9 7
-1 -3 -10 296
-1 -3 -11 291
-1 -3 -12 570
-1 -3 -13 253
-1 -3 -14 129
-1 -3 -15 173
-1 -3 -16 279
-1 -3 -17 89
-1 -3 -18 85
-1 -3 -19 55
-1 -3 -1 37528
-1 -3 -20 77
-1 -3 -21 28
-1 -3 -22 13
-1 -3 -23 28
-1 -3 -24 27
-1 -3 -25 20
-1 -3 -26 23
-1 -3 -27 36
-1 -3 -28 16
-1 -3 -29 4
-1 -3 -2 9117
-1 -3 -30 4
-1 -3 -31 3
-1 -3 -32 7
-1 -3 -33 4
-1 -3 -3 10695
-1 -3 -4 9469
-1 -3 -5 2627
-1 -3 -6 1881
-1 -3 -7 1126
-1 -3 -8 1273
-1 -3 -9 942
-1 -3 0 14148
-1 -3 10 774
-1 -3 11 787
-1 -3 12 1829
-1 -3 13 307
-1 -3 14 170
-1 -3 15 261
-1 -3 16 190
-1 -3 17 59
-1 -3 18 55
-1 -3 19 25
-1 -3 1 22432
-1 -3 20 69
-1 -3 21 20
-1 -3 22 11
-1 -3 23 31
-1 -3 24 23
-1 -3 26 14
-1 -3 27 21
-1 -3 28 16
-1 -3 2 6621
-1 -3 35 3
-1 -3 3 19283
-1 -3 41 3
-1 -3 42 8
-1 -3 43 5
-1 -3 4 9623
-1 -3 5 3371
-1 -3 63 3
-1 -3 6 2995
-1 -3 7 2248
-1 -3 8 3077
-1 -3 9 1932
-1 -30 -1 11
-1 -30 -5 3
-1 -30 0 40
-1 -30 12 258
-1 -30 14 9
-1 -30 27 5
-1 -30 28 102
-1 -30 29 5
-1 -30 2 39
-1 -30 30 7
-1 -30 31 109
-1 -30 32 4
-1 -30 3 19
-1 -30 43 4
-1 -30 4 93
-1 -30 5 3
-1 -30 6 6
-1 -30 7 57
-1 -30 9 11
-1 -31 -1 8
-1 -31 -39 3
-1 -31 -5 3
-1 -31 -7 4
-1 -31 0 58
-1 -31 10 9
-1 -31 12 420
-1 -31 14 3
-1 -31 15 7
-1 -31 16 3
-1 -31 19 8
-1 -31 1 3
-1 -31 23 12
-1 -31 24 10
-1 -31 26 4
-1 -31 27 13
-1 -31 28 14
-1 -31 29 120
-1 -31 31 14
-1 -31 32 82
-1 -31 34 3
-1 -31 39 3
-1 -31 3 102
-1 -31 41 4
-1 -31 4 14
-1 -31 5 18
-1 -31 7 71
-1 -31 8 15
-1 -32 0 8
-1 -32 12 88
-1 -32 15 3
-1 -32 1 4
-1 -32 27 3
-1 -32 2 4
-1 -32 30 18
-1 -32 31 21
-1 -32 33 16
-1 -32 3 11
-1 -32 4 5
-1 -32 5 7
-1 -32 7 8
-1 -32 8 7
-1 -33 -7 3
-1 -33 0 42
-1 -33 10 4
-1 -33 12 320
-1 -33 14 3
-1 -33 21 6
-1 -33 22 3
-1 -33 29 18
-1 -33 2 14
-1 -33 31 182
-1 -33 32 12
-1 -33 33 22
-1 -33 34 55
-1 -33 36 24
-1 -33 38 3
-1 -33 3 22
-1 -33 42 9
-1 -33 4 37
-1 -33 5 16
-1 -33 7 27
-1 -33 9 10
-1 -34 0 3
-1 -34 12 66
-1 -34 13 8
-1 -34 27 3
-1 -34 29 7
-1 -34 2 5
-1 -34 32 9
-1 -34 33 8
-1 -34 35 6
-1 -34 36 3
-1 -34 3 3
-1 -34 7 8
-1 -35 -4 3
-1 -35 0 15
-1 -35 12 209
-1 -35 14 3
-1 -35 26 3
-1 -35 28 4
-1 -35 2 10
-1 -35 32 6
-1 -35 33 63
-1 -35 35 4
-1 -35 36 107
-1 -35 38 13
-1 -35 39 9
-1 -35 3 5
-1 -35 4 31
-1 -35 5 9
-1 -35 7 42
-1 -35 9 9
-1 -36 -1 3
-1 -36 -21 8
-1 -36 -2 3
-1 -36 0 19
-1 -36 12 144
-1 -36 24 8
-1 -36 2 6
-1 -36 34 49
-1 -36 36 13
-1 -36 39 4
-1 -36 3 22
-1 -36 4 8
-1 -36 5 7
-1 -36 7 13
-1 -37 10 3
-1 -37 12 29
-1 -37 31 3
-1 -37 33 8
-1 -37 36 17
-1 -37 40 3
-1 -37 43 3
-1 -37 4 6
-1 -37 7 3
-1 -38 -3 3
-1 -38 -7 3
-1 -38 12 118
-1 -38 14 3
-1 -38 2 6
-1 -38 36 18
-1 -38 37 4
-1 -38 38 12
-1 -38 39 23
-1 -38 3 13
-1 -38 5 8
-1 -38 7 10
-1 -39 12 21
-1 -39 3 3
-1 -39 40 13
-1 -39 4 3
-1 -39 5 4
-1 -39 7 8
-1 -4 -10 1017
-1 -4 -11 174
-1 -4 -12 3518
-1 -4 -13 247
-1 -4 -14 375
-1 -4 -15 725
-1 -4 -16 115
-1 -4 -17 618
-1 -4 -18 42
-1 -4 -19 355
-1 -4 -1 27410
-1 -4 -20 157
-1 -4 -21 28
-1 -4 -22 88
-1 -4 -23 6
-1 -4 -24 391
-1 -4 -25 36
-1 -4 -26 19
-1 -4 -27 53
-1 -4 -28 3
-1 -4 -29 57
-1 -4 -2 18249
-1 -4 -31 27
-1 -4 -32 10
-1 -4 -33 11
-1 -4 -34 4
-1 -4 -36 3
-1 -4 -37 7
-1 -4 -39 4
-1 -4 -3 28273
-1 -4 -41 4
-1 -4 -4 4173
-1 -4 -5 14693
-1 -4 -6 1024
-1 -4 -7 5916
-1 -4 -8 3236
-1 -4 -9 465
-1 -4 0 42699
-1 -4 10 3350
-1 -4 11 1338
-1 -4 12 10412
-1 -4 13 345
-1 -4 14 1204
-1 -4 15 137
-1 -4 16 1051
-1 -4 17 694
-1 -4 18 42
-1 -4 19 455
-1 -4 1 8402
-1 -4 20 107
-1 -4 21 278
-1 -4 22 74
-1 -4 23 32
-1 -4 24 241
-1 -4 25 12
-1 -4 26 46
-1 -4 27 10
-1 -4 28 41
-1 -4 29 24
-1 -4 2 52214
-1 -4 30 3
-1 -4 31 26
-1 -4 32 3
-1 -4 33 14
-1 -4 34 6
-1 -4 36 11
-1 -4 38 9
-1 -4 3 8818
-1 -4 40 8
-1 -4 41 5
-1 -4 4 41846
-1 -4 5 43680
-1 -4 6 2277
-1 -4 7 17443
-1 -4 8 2839
-1 -4 9 9277
-1 -40 0 12
-1 -40 12 227
-1 -40 28 8
-1 -40 33 3
-1 -40 34 3
-1 -40 36 11
-1 -40 37 4
-1 -40 38 35
-1 -40 39 10
-1 -40 3 7
-1 -40 40 3
-1 -40 41 12
-1 -40 43 10
-1 -40 45 3
-1 -40 48 5
-1 -40 4 25
-1 -40 55 4
-1 -40 7 21
-1 -41 -12 3
-1 -41 10 3
-1 -41 12 16
-1 -41 32 4
-1 -41 3 3
-1 -41 41 3
-1 -41 42 12
-1 -41 5 3
-1 -41 7 7
-1 -42 12 24
-1 -42 2 7
-1 -42 40 12
-1 -42 43 13
-1 -42 45 4
-1 -42 4 9
-1 -43 0 6
-1 -43 12 30
-1 -43 13 3
-1 -43 34 4
-1 -43 40 4
-1 -43 41 11
-1 -43 44 3
-1 -43 51 3
-1 -43 9 3
-1 -44 12 5
-1 -44 45 11
-1 -44 6 3
-1 -45 12 55
-1 -45 3 3
-1 -45 43 3
-1 -45 45 8
-1 -45 46 6
-1 -45 4 3
-1 -45 5 25
-1 -45 7 12
-1 -47 12 29
-1 -47 45 8
-1 -47 46 6
-1 -47 48 6
-1 -47 60 3
-1 -47 7 6
-1 -48 -35 6
-1 -48 10 3
-1 -48 12 16
-1 -48 3 6
-1 -48 7 7
-1 -48 8 4
-1 -5 -10 66
-1 -5 -11 190
-1 -5 -12 281
-1 -5 -13 27
-1 -5 -14 72
-1 -5 -15 76
-1 -5 -16 172
-1 -5 -17 11
-1 -5 -18 15
-1 -5 -19 44
-1 -5 -1 2949
-1 -5 -20 9
-1 -5 -21 9
-1 -5 -22 4
-1 -5 -23 9
-1 -5 -24 7
-1 -5 -25 4
-1 -5 -26 10
-1 -5 -28 19
-1 -5 -2 5377
-1 -5 -31 4
-1 -5 -35 3
-1 -5 -3 3027
-1 -5 -42 10
-1 -5 -4 3228
-1 -5 -5 582
-1 -5 -6 1171
-1 -5 -7 1934
-1 -5 -8 141
-1 -5 -9 342
-1 -5 0 7492
-1 -5 10 1011
-1 -5 11 244
-1 -5 12 2017
-1 -5 13 362
-1 -5 14 59
-1 -5 15 152
-1 -5 16 12
-1 -5 17 111
-1 -5 18 35
-1 -5 19 3
-1 -5 1 16069
-1 -5 20 25
-1 -5 21 4
-1 -5 22 7
-1 -5 23 3
-1 -5 24 7
-1 -5 25 16
-1 -5 27 3
-1 -5 2 3846
-1 -5 33 11
-1 -5 3 14015
